note_minus_2,note_minus_1,current_note,avg_interval,label
26,47,38,6.0,1
47,38,31,-8.0,1
38,31,26,-6.0,1
31,26,48,8.5,1
26,48,36,5.0,1
48,36,33,-7.5,1
36,33,21,-7.5,1
33,21,48,7.5,1
21,48,36,7.5,1
48,36,33,-7.5,1
36,33,21,-7.5,1
33,21,48,7.5,1
21,48,38,8.5,1
48,38,33,-7.5,1
38,33,21,-8.5,1
33,21,48,7.5,1
21,48,38,8.5,1
48,38,33,-7.5,1
38,33,21,-8.5,1
33,21,47,7.0,1
21,47,40,9.5,1
47,40,31,-8.0,1
40,31,28,-6.0,1
31,28,47,8.0,1
28,47,40,6.0,1
47,40,31,-8.0,1
40,31,28,-6.0,1
31,28,48,8.5,1
28,48,40,6.0,1
48,40,31,-8.5,1
40,31,28,-6.0,1
31,28,48,8.5,1
28,48,40,6.0,1
48,40,31,-8.5,1
40,31,28,-6.0,1
31,28,50,9.5,1
28,50,38,5.0,1
50,38,31,-9.5,1
38,31,23,-7.5,1
31,23,50,9.5,1
23,50,38,7.5,1
50,38,31,-9.5,1
38,31,23,-7.5,1
31,23,50,9.5,1
23,50,40,8.5,1
50,40,31,-9.5,1
40,31,24,-8.0,1
31,24,50,9.5,1
24,50,40,8.0,1
50,40,31,-9.5,1
40,31,24,-8.0,1
31,24,50,9.5,1
24,50,42,9.0,1
50,42,38,-6.0,1
42,38,26,-8.0,1
38,26,50,6.0,1
26,50,42,8.0,1
50,42,38,-6.0,1
42,38,26,-8.0,1
38,26,50,6.0,1
26,50,43,8.5,1
50,43,38,-6.0,1
43,38,28,-7.5,1
38,28,50,6.0,1
28,50,43,7.5,1
50,43,38,-6.0,1
43,38,28,-7.5,1
38,28,45,3.5,1
28,45,42,7.0,1
45,42,26,-9.5,1
42,26,26,-8.0,1
26,26,45,9.5,1
26,45,42,8.0,1
45,42,26,-9.5,1
42,26,26,-8.0,1
26,26,45,9.5,1
26,45,40,7.0,1
45,40,26,-9.5,1
40,26,25,-7.5,1
26,25,45,9.5,1
25,45,40,7.5,1
45,40,26,-9.5,1
40,26,25,-7.5,1
26,25,43,8.5,1
25,43,38,6.5,1
43,38,31,-6.0,1
38,31,23,-7.5,1
31,23,43,6.0,1
23,43,38,7.5,1
43,38,31,-6.0,1
38,31,23,-7.5,1
31,23,43,6.0,1
23,43,38,7.5,1
43,38,31,-6.0,1
38,31,21,-8.5,1
31,21,43,6.0,1
21,43,38,8.5,1
43,38,31,-6.0,1
38,31,21,-8.5,1
31,21,42,5.5,1
21,42,38,8.5,1
42,38,33,-4.5,1
38,33,19,-9.5,1
33,19,42,4.5,1
19,42,38,9.5,1
42,38,33,-4.5,1
38,33,19,-9.5,1
33,19,42,4.5,1
19,42,38,9.5,1
42,38,33,-4.5,1
38,33,18,-10.0,1
33,18,42,4.5,1
18,42,38,10.0,1
42,38,33,-4.5,1
38,33,18,-10.0,1
33,18,40,3.5,1
18,40,38,10.0,1
40,38,35,-2.5,1
38,35,19,-9.5,1
35,19,40,2.5,1
19,40,38,9.5,1
40,38,35,-2.5,1
38,35,19,-9.5,1
35,19,40,2.5,1
19,40,38,9.5,1
40,38,35,-2.5,1
38,35,19,-9.5,1
35,19,40,2.5,1
19,40,38,9.5,1
40,38,35,-2.5,1
38,35,19,-9.5,1
35,19,40,2.5,1
19,40,37,9.0,1
40,37,33,-3.5,1
37,33,21,-8.0,1
33,21,40,3.5,1
21,40,37,8.0,1
40,37,33,-3.5,1
37,33,21,-8.0,1
33,21,40,3.5,1
21,40,37,8.0,1
40,37,31,-4.5,1
37,31,21,-8.0,1
31,21,40,4.5,1
21,40,37,8.0,1
40,37,31,-4.5,1
37,31,21,-8.0,1
31,21,38,3.5,1
21,38,38,8.5,1
38,38,30,-4.0,1
38,30,26,-6.0,1
30,26,38,4.0,1
26,38,38,6.0,1
38,38,30,-4.0,1
38,30,26,-6.0,1
30,26,38,4.0,1
26,38,38,6.0,1
38,38,30,-4.0,1
38,30,26,-6.0,1
30,26,38,4.0,1
26,38,38,6.0,1
38,38,30,-4.0,1
38,30,26,-6.0,1
30,26,38,4.0,1
26,38,38,6.0,1
38,38,30,-4.0,1
38,30,26,-6.0,1
30,26,38,4.0,1
26,38,38,6.0,1
38,38,30,-4.0,1
38,30,26,-6.0,1
30,26,38,4.0,1
26,38,38,6.0,1
38,38,30,-4.0,1
38,30,26,-6.0,1
30,26,38,4.0,1
26,38,38,6.0,1
38,38,30,-4.0,1
38,30,26,-6.0,1
30,26,38,4.0,1
26,38,38,6.0,1
38,38,30,-4.0,1
38,30,26,-6.0,1
30,26,38,4.0,1
26,38,38,6.0,1
38,38,30,-4.0,1
38,30,26,-6.0,1
30,26,38,4.0,1
26,38,38,6.0,1
38,38,30,-4.0,1
38,30,26,-6.0,1
30,26,38,4.0,1
26,38,38,6.0,1
38,38,30,-4.0,1
38,30,26,-6.0,1
30,26,38,4.0,1
26,38,38,6.0,1
38,38,35,-1.5,1
38,35,31,-3.5,1
35,31,38,1.5,1
31,38,38,3.5,1
38,38,35,-1.5,1
38,35,31,-3.5,1
35,31,38,1.5,1
31,38,38,3.5,1
38,38,35,-1.5,1
38,35,30,-4.0,1
35,30,38,1.5,1
30,38,38,4.0,1
38,38,35,-1.5,1
38,35,30,-4.0,1
35,30,43,4.0,1
30,43,40,5.0,1
43,40,35,-4.0,1
40,35,28,-6.0,1
35,28,43,4.0,1
28,43,40,6.0,1
43,40,35,-4.0,1
40,35,28,-6.0,1
35,28,43,4.0,1
28,43,40,6.0,1
43,40,31,-6.0,1
40,31,28,-6.0,1
31,28,43,6.0,1
28,43,40,6.0,1
43,40,31,-6.0,1
40,31,28,-6.0,1
31,28,45,7.0,1
28,45,42,7.0,1
45,42,38,-3.5,1
42,38,26,-8.0,1
38,26,45,3.5,1
26,45,42,8.0,1
45,42,38,-3.5,1
42,38,26,-8.0,1
38,26,45,3.5,1
26,45,42,8.0,1
45,42,38,-3.5,1
42,38,24,-9.0,1
38,24,45,3.5,1
24,45,42,9.0,1
45,42,38,-3.5,1
42,38,24,-9.0,1
38,24,47,4.5,1
24,47,43,9.5,1
47,43,38,-4.5,1
43,38,23,-10.0,1
38,23,47,4.5,1
23,47,43,10.0,1
47,43,38,-4.5,1
43,38,23,-10.0,1
38,23,48,5.0,1
23,48,43,10.0,1
48,43,36,-6.0,1
43,36,21,-11.0,1
36,21,48,6.0,1
21,48,43,11.0,1
48,43,36,-6.0,1
43,36,21,-11.0,1
36,21,50,7.0,1
21,50,43,11.0,1
50,43,35,-7.5,1
43,35,19,-12.0,1
35,19,50,7.5,1
19,50,43,12.0,1
50,43,35,-7.5,1
43,35,19,-12.0,1
35,19,50,7.5,1
19,50,45,13.0,1
50,45,35,-7.5,1
45,35,18,-13.5,1
35,18,50,7.5,1
18,50,45,13.5,1
50,45,35,-7.5,1
45,35,18,-13.5,1
35,18,50,7.5,1
18,50,47,14.5,1
50,47,40,-5.0,1
47,40,20,-13.5,1
40,20,50,5.0,1
20,50,47,13.5,1
50,47,40,-5.0,1
47,40,20,-13.5,1
40,20,50,5.0,1
20,50,47,13.5,1
50,47,40,-5.0,1
47,40,20,-13.5,1
40,20,50,5.0,1
20,50,47,13.5,1
50,47,40,-5.0,1
47,40,20,-13.5,1
40,20,48,4.0,1
20,48,45,12.5,1
48,45,28,-10.0,1
45,28,21,-12.0,1
28,21,48,10.0,1
21,48,45,12.0,1
48,45,28,-10.0,1
45,28,21,-12.0,1
28,21,48,10.0,1
21,48,45,12.0,1
48,45,30,-9.0,1
45,30,21,-12.0,1
30,21,48,9.0,1
21,48,45,12.0,1
48,45,30,-9.0,1
45,30,21,-12.0,1
30,21,47,8.5,1
21,47,43,11.0,1
47,43,31,-8.0,1
43,31,23,-10.0,1
31,23,47,8.0,1
23,47,43,10.0,1
47,43,31,-8.0,1
43,31,23,-10.0,1
31,23,47,8.0,1
23,47,42,9.5,1
47,42,31,-8.0,1
42,31,23,-9.5,1
31,23,47,8.0,1
23,47,42,9.5,1
47,42,31,-8.0,1
42,31,23,-9.5,1
31,23,45,7.0,1
23,45,40,8.5,1
45,40,33,-6.0,1
40,33,24,-8.0,1
33,24,45,6.0,1
24,45,40,8.0,1
45,40,33,-6.0,1
40,33,24,-8.0,1
33,24,45,6.0,1
24,45,40,8.0,1
45,40,33,-6.0,1
40,33,24,-8.0,1
33,24,45,6.0,1
24,45,40,8.0,1
45,40,33,-6.0,1
40,33,24,-8.0,1
33,24,40,3.5,1
24,40,40,8.0,1
40,40,34,-3.0,1
40,34,25,-7.5,1
34,25,40,3.0,1
25,40,40,7.5,1
40,40,34,-3.0,1
40,34,25,-7.5,1
34,25,40,3.0,1
25,40,40,7.5,1
40,40,33,-3.5,1
40,33,25,-7.5,1
33,25,40,3.5,1
25,40,40,7.5,1
40,40,33,-3.5,1
40,33,25,-7.5,1
33,25,42,4.5,1
25,42,38,6.5,1
42,38,33,-4.5,1
38,33,26,-6.0,1
33,26,42,4.5,1
26,42,38,6.0,1
42,38,33,-4.5,1
38,33,26,-6.0,1
33,26,42,4.5,1
26,42,38,6.0,1
42,38,33,-4.5,1
38,33,26,-6.0,1
33,26,42,4.5,1
26,42,38,6.0,1
42,38,33,-4.5,1
38,33,26,-6.0,1
33,26,43,5.0,1
26,43,38,6.0,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,45,5.0,1
19,45,42,11.5,1
45,42,38,-3.5,1
42,38,26,-8.0,1
38,26,45,3.5,1
26,45,42,8.0,1
45,42,38,-3.5,1
42,38,26,-8.0,1
38,26,45,3.5,1
26,45,42,8.0,1
45,42,38,-3.5,1
42,38,26,-8.0,1
38,26,45,3.5,1
26,45,42,8.0,1
45,42,38,-3.5,1
42,38,26,-8.0,1
38,26,47,4.5,1
26,47,43,8.5,1
47,43,38,-4.5,1
43,38,19,-12.0,1
38,19,47,4.5,1
19,47,43,12.0,1
47,43,38,-4.5,1
43,38,19,-12.0,1
38,19,45,3.5,1
19,45,43,12.0,1
45,43,36,-4.5,1
43,36,21,-11.0,1
36,21,45,4.5,1
21,45,43,11.0,1
45,43,36,-4.5,1
43,36,21,-11.0,1
36,21,43,3.5,1
21,43,38,8.5,1
43,38,35,-4.0,1
38,35,23,-7.5,1
35,23,43,4.0,1
23,43,38,7.5,1
43,38,35,-4.0,1
38,35,23,-7.5,1
35,23,42,3.5,1
23,42,38,7.5,1
42,38,33,-4.5,1
38,33,23,-7.5,1
33,23,42,4.5,1
23,42,38,7.5,1
42,38,33,-4.5,1
38,33,23,-7.5,1
33,23,40,3.5,1
23,40,38,7.5,1
40,38,31,-4.5,1
38,31,24,-7.0,1
31,24,40,4.5,1
24,40,38,7.0,1
40,38,31,-4.5,1
38,31,24,-7.0,1
31,24,40,4.5,1
24,40,36,6.0,1
40,36,31,-4.5,1
36,31,26,-5.0,1
31,26,40,4.5,1
26,40,35,4.5,1
40,35,31,-4.5,1
35,31,26,-4.5,1
31,26,40,4.5,1
26,40,36,5.0,1
40,36,31,-4.5,1
36,31,28,-4.0,1
31,28,40,4.5,1
28,40,36,4.0,1
40,36,31,-4.5,1
36,31,28,-4.0,1
31,28,40,4.5,1
28,40,36,4.0,1
40,36,31,-4.5,1
36,31,30,-3.0,1
31,30,40,4.5,1
30,40,36,3.0,1
40,36,31,-4.5,1
36,31,30,-3.0,1
31,30,38,3.5,1
30,38,35,2.5,1
38,35,31,-3.5,1
35,31,31,-2.0,1
31,31,38,3.5,1
31,38,35,2.0,1
38,35,31,-3.5,1
35,31,31,-2.0,1
31,31,38,3.5,1
31,38,35,2.0,1
38,35,31,-3.5,1
35,31,31,-2.0,1
31,31,38,3.5,1
31,38,35,2.0,1
38,35,31,-3.5,1
35,31,31,-2.0,1
31,31,38,3.5,1
31,38,35,2.0,1
38,35,31,-3.5,1
35,31,31,-2.0,1
31,31,38,3.5,1
31,38,35,2.0,1
38,35,31,-3.5,1
35,31,31,-2.0,1
31,31,38,3.5,1
31,38,35,2.0,1
38,35,31,-3.5,1
35,31,31,-2.0,1
31,31,38,3.5,1
31,38,35,2.0,1
38,35,31,-3.5,1
35,31,31,-2.0,1
31,31,38,3.5,1
31,38,35,2.0,1
38,35,31,-3.5,1
35,31,31,-2.0,1
31,31,38,3.5,1
31,38,35,2.0,1
38,35,31,-3.5,1
35,31,31,-2.0,1
31,31,38,3.5,1
31,38,35,2.0,1
38,35,31,-3.5,1
35,31,31,-2.0,1
31,31,38,3.5,1
31,38,35,2.0,1
38,35,31,-3.5,1
35,31,31,-2.0,1
31,31,45,7.0,1
31,45,39,4.0,1
45,39,33,-6.0,1
39,33,30,-4.5,1
33,30,45,6.0,1
30,45,39,4.5,1
45,39,33,-6.0,1
39,33,30,-4.5,1
33,30,45,6.0,1
30,45,39,4.5,1
45,39,33,-6.0,1
39,33,30,-4.5,1
33,30,45,6.0,1
30,45,39,4.5,1
45,39,33,-6.0,1
39,33,30,-4.5,1
33,30,47,7.0,1
30,47,40,5.0,1
47,40,31,-8.0,1
40,31,28,-6.0,1
31,28,47,8.0,1
28,47,40,6.0,1
47,40,31,-8.0,1
40,31,28,-6.0,1
31,28,47,8.0,1
28,47,42,7.0,1
47,42,33,-7.0,1
42,33,28,-7.0,1
33,28,47,7.0,1
28,47,42,7.0,1
47,42,33,-7.0,1
42,33,28,-7.0,1
33,28,47,7.0,1
28,47,43,7.5,1
47,43,35,-6.0,1
43,35,23,-10.0,1
35,23,47,6.0,1
23,47,43,10.0,1
47,43,35,-6.0,1
43,35,23,-10.0,1
35,23,47,6.0,1
23,47,43,10.0,1
47,43,31,-8.0,1
43,31,24,-9.5,1
31,24,47,8.0,1
24,47,43,9.5,1
47,43,31,-8.0,1
43,31,24,-9.5,1
31,24,45,7.0,1
24,45,43,9.5,1
45,43,38,-3.5,1
43,38,26,-8.5,1
38,26,45,3.5,1
26,45,43,8.5,1
45,43,38,-3.5,1
43,38,26,-8.5,1
38,26,45,3.5,1
26,45,43,8.5,1
45,43,38,-3.5,1
43,38,26,-8.5,1
38,26,45,3.5,1
26,45,43,8.5,1
45,43,38,-3.5,1
43,38,26,-8.5,1
38,26,45,3.5,1
26,45,42,8.0,1
45,42,33,-6.0,1
42,33,26,-8.0,1
33,26,45,6.0,1
26,45,42,8.0,1
45,42,33,-6.0,1
42,33,26,-8.0,1
33,26,45,6.0,1
26,45,42,8.0,1
45,42,33,-6.0,1
42,33,26,-8.0,1
33,26,45,6.0,1
26,45,42,8.0,1
45,42,33,-6.0,1
42,33,26,-8.0,1
33,26,43,5.0,1
26,43,38,6.0,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,48,6.5,1
19,48,43,12.0,1
48,43,40,-4.0,1
43,40,36,-3.5,1
40,36,48,4.0,1
36,48,43,3.5,1
48,43,40,-4.0,1
43,40,36,-3.5,1
40,36,48,4.0,1
36,48,43,3.5,1
48,43,40,-4.0,1
43,40,36,-3.5,1
40,36,48,4.0,1
36,48,43,3.5,1
48,43,40,-4.0,1
43,40,36,-3.5,1
40,36,48,4.0,1
36,48,43,3.5,1
48,43,40,-4.0,1
43,40,36,-3.5,1
40,36,48,4.0,1
36,48,43,3.5,1
48,43,40,-4.0,1
43,40,36,-3.5,1
40,36,48,4.0,1
36,48,43,3.5,1
48,43,40,-4.0,1
43,40,36,-3.5,1
40,36,48,4.0,1
36,48,43,3.5,1
48,43,40,-4.0,1
43,40,36,-3.5,1
40,36,50,5.0,1
36,50,43,3.5,1
50,43,35,-7.5,1
43,35,31,-6.0,1
35,31,50,7.5,1
31,50,43,6.0,1
50,43,35,-7.5,1
43,35,31,-6.0,1
35,31,50,7.5,1
31,50,43,6.0,1
50,43,35,-7.5,1
43,35,31,-6.0,1
35,31,50,7.5,1
31,50,43,6.0,1
50,43,35,-7.5,1
43,35,31,-6.0,1
35,31,52,8.5,1
31,52,43,6.0,1
52,43,36,-8.0,1
43,36,24,-9.5,1
36,24,52,8.0,1
24,52,43,9.5,1
52,43,36,-8.0,1
43,36,24,-9.5,1
36,24,52,8.0,1
24,52,43,9.5,1
52,43,36,-8.0,1
43,36,24,-9.5,1
36,24,52,8.0,1
24,52,43,9.5,1
52,43,36,-8.0,1
43,36,24,-9.5,1
36,24,52,8.0,1
24,52,43,9.5,1
52,43,35,-8.5,1
43,35,24,-9.5,1
35,24,52,8.5,1
24,52,43,9.5,1
52,43,35,-8.5,1
43,35,24,-9.5,1
35,24,52,8.5,1
24,52,43,9.5,1
52,43,35,-8.5,1
43,35,24,-9.5,1
35,24,52,8.5,1
24,52,43,9.5,1
52,43,35,-8.5,1
43,35,24,-9.5,1
35,24,50,7.5,1
24,50,42,9.0,1
50,42,33,-8.5,1
42,33,26,-8.0,1
33,26,50,8.5,1
26,50,42,8.0,1
50,42,33,-8.5,1
42,33,26,-8.0,1
33,26,50,8.5,1
26,50,42,8.0,1
50,42,33,-8.5,1
42,33,26,-8.0,1
33,26,50,8.5,1
26,50,42,8.0,1
50,42,33,-8.5,1
42,33,26,-8.0,1
33,26,48,7.5,1
26,48,43,8.5,1
48,43,40,-4.0,1
43,40,28,-7.5,1
40,28,48,4.0,1
28,48,43,7.5,1
48,43,40,-4.0,1
43,40,28,-7.5,1
40,28,48,4.0,1
28,48,43,7.5,1
48,43,40,-4.0,1
43,40,28,-7.5,1
40,28,48,4.0,1
28,48,43,7.5,1
48,43,40,-4.0,1
43,40,28,-7.5,1
40,28,48,4.0,1
28,48,45,8.5,1
48,45,38,-5.0,1
45,38,30,-7.5,1
38,30,48,5.0,1
30,48,45,7.5,1
48,45,38,-5.0,1
45,38,30,-7.5,1
38,30,48,5.0,1
30,48,45,7.5,1
48,45,38,-5.0,1
45,38,30,-7.5,1
38,30,48,5.0,1
30,48,45,7.5,1
48,45,38,-5.0,1
45,38,30,-7.5,1
38,30,47,4.5,1
30,47,43,6.5,1
47,43,38,-4.5,1
43,38,31,-6.0,1
38,31,47,4.5,1
31,47,43,6.0,1
47,43,38,-4.5,1
43,38,31,-6.0,1
38,31,47,4.5,1
31,47,43,6.0,1
47,43,38,-4.5,1
43,38,31,-6.0,1
38,31,47,4.5,1
31,47,43,6.0,1
47,43,38,-4.5,1
43,38,31,-6.0,1
38,31,45,3.5,1
31,45,40,4.5,1
45,40,36,-4.5,1
40,36,24,-8.0,1
36,24,45,4.5,1
24,45,40,8.0,1
45,40,36,-4.5,1
40,36,24,-8.0,1
36,24,45,4.5,1
24,45,40,8.0,1
45,40,36,-4.5,1
40,36,24,-8.0,1
36,24,45,4.5,1
24,45,40,8.0,1
45,40,36,-4.5,1
40,36,24,-8.0,1
36,24,45,4.5,1
24,45,42,9.0,1
45,42,33,-6.0,1
42,33,26,-8.0,1
33,26,45,6.0,1
26,45,42,8.0,1
45,42,33,-6.0,1
42,33,26,-8.0,1
33,26,45,6.0,1
26,45,42,8.0,1
45,42,33,-6.0,1
42,33,26,-8.0,1
33,26,45,6.0,1
26,45,42,8.0,1
45,42,33,-6.0,1
42,33,26,-8.0,1
33,26,45,6.0,1
26,45,42,8.0,1
45,42,33,-6.0,1
42,33,26,-8.0,1
33,26,45,6.0,1
26,45,42,8.0,1
45,42,33,-6.0,1
42,33,26,-8.0,1
33,26,45,6.0,1
26,45,42,8.0,1
45,42,33,-6.0,1
42,33,26,-8.0,1
33,26,45,6.0,1
26,45,42,8.0,1
45,42,33,-6.0,1
42,33,26,-8.0,1
33,26,43,5.0,1
26,43,38,6.0,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,48,6.5,1
19,48,36,8.5,1
48,36,31,-8.5,1
36,31,28,-4.0,1
31,28,48,8.5,1
28,48,36,4.0,1
48,36,31,-8.5,1
36,31,28,-4.0,1
31,28,48,8.5,1
28,48,36,4.0,1
48,36,31,-8.5,1
36,31,28,-4.0,1
31,28,48,8.5,1
28,48,36,4.0,1
48,36,31,-8.5,1
36,31,28,-4.0,1
31,28,48,8.5,1
28,48,36,4.0,1
48,36,31,-8.5,1
36,31,28,-4.0,1
31,28,48,8.5,1
28,48,36,4.0,1
48,36,31,-8.5,1
36,31,28,-4.0,1
31,28,48,8.5,1
28,48,36,4.0,1
48,36,31,-8.5,1
36,31,28,-4.0,1
31,28,48,8.5,1
28,48,36,4.0,1
48,36,31,-8.5,1
36,31,28,-4.0,1
31,28,50,9.5,1
28,50,43,7.5,1
50,43,35,-7.5,1
43,35,31,-6.0,1
35,31,50,7.5,1
31,50,43,6.0,1
50,43,35,-7.5,1
43,35,31,-6.0,1
35,31,50,7.5,1
31,50,43,6.0,1
50,43,35,-7.5,1
43,35,31,-6.0,1
35,31,50,7.5,1
31,50,43,6.0,1
50,43,35,-7.5,1
43,35,31,-6.0,1
35,31,52,8.5,1
31,52,43,6.0,1
52,43,36,-8.0,1
43,36,36,-3.5,1
36,36,52,8.0,1
36,52,43,3.5,1
52,43,36,-8.0,1
43,36,36,-3.5,1
36,36,52,8.0,1
36,52,43,3.5,1
52,43,36,-8.0,1
43,36,36,-3.5,1
36,36,52,8.0,1
36,52,43,3.5,1
52,43,36,-8.0,1
43,36,36,-3.5,1
36,36,52,8.0,1
36,52,43,3.5,1
52,43,36,-8.0,1
43,36,35,-4.0,1
36,35,52,8.0,1
35,52,43,4.0,1
52,43,36,-8.0,1
43,36,35,-4.0,1
36,35,52,8.0,1
35,52,43,4.0,1
52,43,36,-8.0,1
43,36,35,-4.0,1
36,35,52,8.0,1
35,52,43,4.0,1
52,43,36,-8.0,1
43,36,35,-4.0,1
36,35,53,8.5,1
35,53,45,5.0,1
53,45,36,-8.5,1
45,36,33,-6.0,1
36,33,53,8.5,1
33,53,45,6.0,1
53,45,36,-8.5,1
45,36,33,-6.0,1
36,33,53,8.5,1
33,53,45,6.0,1
53,45,36,-8.5,1
45,36,33,-6.0,1
36,33,53,8.5,1
33,53,45,6.0,1
53,45,36,-8.5,1
45,36,33,-6.0,1
36,33,52,8.0,1
33,52,40,3.5,1
52,40,36,-8.0,1
40,36,31,-4.5,1
36,31,52,8.0,1
31,52,40,4.5,1
52,40,36,-8.0,1
40,36,31,-4.5,1
36,31,52,8.0,1
31,52,40,4.5,1
52,40,36,-8.0,1
40,36,31,-4.5,1
36,31,52,8.0,1
31,52,40,4.5,1
52,40,36,-8.0,1
40,36,31,-4.5,1
36,31,50,7.0,1
31,50,45,7.0,1
50,45,36,-7.0,1
45,36,29,-8.0,1
36,29,50,7.0,1
29,50,45,8.0,1
50,45,36,-7.0,1
45,36,29,-8.0,1
36,29,50,7.0,1
29,50,45,8.0,1
50,45,36,-7.0,1
45,36,29,-8.0,1
36,29,50,7.0,1
29,50,45,8.0,1
50,45,36,-7.0,1
45,36,29,-8.0,1
36,29,50,7.0,1
29,50,43,7.0,1
50,43,35,-7.5,1
43,35,31,-6.0,1
35,31,50,7.5,1
31,50,43,6.0,1
50,43,35,-7.5,1
43,35,31,-6.0,1
35,31,50,7.5,1
31,50,43,6.0,1
50,43,35,-7.5,1
43,35,31,-6.0,1
35,31,50,7.5,1
31,50,43,6.0,1
50,43,35,-7.5,1
43,35,31,-6.0,1
35,31,48,6.5,1
31,48,43,6.0,1
48,43,31,-8.5,1
43,31,24,-9.5,1
31,24,48,8.5,1
24,48,43,9.5,1
48,43,31,-8.5,1
43,31,24,-9.5,1
31,24,48,8.5,1
24,48,43,9.5,1
48,43,31,-8.5,1
43,31,24,-9.5,1
31,24,48,8.5,1
24,48,43,9.5,1
48,43,31,-8.5,1
43,31,24,-9.5,1
31,24,48,8.5,1
24,48,43,9.5,1
48,43,31,-8.5,1
43,31,24,-9.5,1
31,24,48,8.5,1
24,48,43,9.5,1
48,43,31,-8.5,1
43,31,24,-9.5,1
31,24,48,8.5,1
24,48,43,9.5,1
48,43,31,-8.5,1
43,31,24,-9.5,1
31,24,48,8.5,1
24,48,43,9.5,1
48,43,31,-8.5,1
43,31,24,-9.5,1
31,24,48,8.5,1
24,48,43,9.5,1
48,43,31,-8.5,1
43,31,24,-9.5,1
31,24,48,8.5,1
24,48,43,9.5,1
48,43,31,-8.5,1
43,31,24,-9.5,1
31,24,48,8.5,1
24,48,43,9.5,1
